date,support
8/7/15,5.907823129
8/8/15,5.860969388
8/9/15,5.854931973
8/10/15,5.848894558
8/11/15,5.842857143
8/12/15,5.815986395
8/13/15,5.80952381
8/14/15,5.803061224
8/15/15,5.78707483
8/16/15,5.771088435
8/17/15,5.778911565
8/18/15,5.814512472
8/19/15,5.850113379
8/20/15,5.885714286
8/21/15,5.921315193
8/22/15,5.9569161
8/23/15,5.989115646
8/24/15,6.021315193
8/25/15,6.053514739
8/26/15,6.085714286
8/27/15,6.081632653
8/28/15,6.095238095
8/29/15,6.108843537
8/30/15,6.081632653
8/31/15,6.054421769
9/1/15,6.00042517
9/2/15,5.946428571
9/3/15,5.933248299
9/4/15,5.902210884
9/5/15,5.871173469
9/6/15,5.840136054
9/7/15,5.809098639
9/8/15,5.778061224
9/9/15,5.80952381
9/10/15,5.820578231
9/11/15,5.831632653
9/12/15,5.857482993
9/13/15,5.944557823
9/14/15,6.031632653
9/15/15,6.072789116
9/16/15,6.113945578
9/17/15,6.155102041
9/18/15,6.17585034
9/19/15,6.196598639
9/20/15,6.135714286
9/21/15,6.074829932
9/22/15,6.034353741
9/23/15,5.993877551
9/24/15,5.932993197
9/25/15,5.872108844
9/26/15,5.831632653
9/27/15,5.872789116
9/28/15,5.913945578
9/29/15,5.935969388
9/30/15,5.957993197
10/1/15,6.00042517
10/2/15,6.029220779
10/3/15,6.058016388
10/4/15,6.045995671
10/5/15,6.033974954
10/6/15,6.021954236
10/7/15,6.030766852
10/8/15,6.039579468
10/9/15,6.055194805
10/10/15,6.060606061
10/11/15,6.045609153
10/12/15,6.030612245
10/13/15,5.993506494
10/14/15,5.956400742
10/15/15,5.919294991
10/16/15,5.882189239
10/17/15,5.845083488
10/18/15,5.8283859
10/19/15,5.811688312
10/20/15,5.814123377
10/21/15,5.816558442
10/22/15,5.859809833
10/23/15,5.903061224
10/24/15,5.956992412
10/25/15,6.0109236
10/26/15,6.064854788
10/27/15,6.118785976
10/28/15,6.15188383
10/29/15,6.144165358
10/30/15,6.136446886
10/31/15,6.128728414
11/1/15,6.121009942
11/2/15,6.11329147
11/3/15,6.086865515
11/4/15,6.06043956
11/5/15,6.013605442
11/6/15,5.955782313
11/7/15,5.897959184
11/8/15,5.840136054
11/9/15,5.782312925
11/10/15,5.775510204
11/11/15,5.768707483
11/12/15,5.782312925
11/13/15,5.795918367
11/14/15,5.826530612
11/15/15,5.87755102
11/16/15,5.928571429
11/17/15,5.979591837
11/18/15,6.012755102
11/19/15,6.045918367
11/20/15,6.075976043
11/21/15,6.095044707
11/22/15,6.052888881
11/23/15,6.010733056
11/24/15,5.948169067
11/25/15,5.885605078
11/26/15,5.861306395
11/27/15,5.837007713
11/28/15,5.792300867
11/29/15,5.808818511
11/30/15,5.825336155
12/1/15,5.832925227
12/2/15,5.840514299
12/3/15,5.827695209
12/4/15,5.835388938
12/5/15,5.843082668
12/6/15,5.830368234
12/7/15,5.817653801
12/8/15,5.804939367
12/9/15,5.813058267
12/10/15,5.773558119
12/11/15,5.734057971
12/12/15,5.704761905
12/13/15,5.675465839
12/14/15,5.646169772
12/15/15,5.574356699
12/16/15,5.550162674
12/17/15,5.525968648
12/18/15,5.501774623
12/19/15,5.460913931
12/20/15,5.399645075
12/21/15,5.33837622
12/22/15,5.323025732
12/23/15,5.328083407
12/24/15,5.333141083
12/25/15,5.338198758
12/26/15,5.343256433
12/27/15,5.378926353
12/28/15,5.414596273
12/29/15,5.450266193
12/30/15,5.46552795
12/31/15,5.480789707
1/1/16,5.496051464
1/2/16,5.511313221
1/3/16,5.526574978
1/4/16,5.541836735
1/5/16,5.521315193
1/6/16,5.500793651
1/7/16,5.459863946
1/8/16,5.44393424
1/9/16,5.428004535
1/10/16,5.381462585
1/11/16,5.334920635
1/12/16,5.31899093
1/13/16,5.303061224
1/14/16,5.331349206
1/15/16,5.359637188
1/16/16,5.352345149
1/17/16,5.385869435
1/18/16,5.419393722
1/19/16,5.442713928
1/20/16,5.424367466
1/21/16,5.406021005
1/22/16,5.387674544
1/23/16,5.369328082
1/24/16,5.330573457
1/25/16,5.291818833
1/26/16,5.232656045
1/27/16,5.173493257
1/28/16,5.152595775
1/29/16,5.131698293
1/30/16,5.127807614
1/31/16,5.123916935
2/1/16,5.120026256
2/2/16,5.145472312
2/3/16,5.170918367
2/4/16,5.183475057
2/5/16,5.196031746
2/6/16,5.208588435
2/7/16,5.221145125
2/8/16,5.233701814
2/9/16,5.246258503
2/10/16,5.226077098
2/11/16,5.205895692
2/12/16,5.185714286
2/13/16,5.16553288
2/14/16,5.124943311
2/15/16,5.084353741
2/16/16,5.077777778
2/17/16,5.071201814
2/18/16,5.039455782
2/19/16,5.010884354
2/20/16,4.970408163
2/21/16,4.950340136
2/22/16,4.930272109
2/23/16,4.879591837
2/24/16,4.828911565
2/25/16,4.819047619
2/26/16,4.809183673
2/27/16,4.799319728
2/28/16,4.789455782
2/29/16,4.779591837
3/1/16,4.802040816
3/2/16,4.824489796
3/3/16,4.826530612
3/4/16,4.828571429
3/5/16,4.830612245
3/6/16,4.812244898
3/7/16,4.793877551
3/8/16,4.775510204
3/9/16,4.739285714
3/10/16,4.682653061
3/11/16,4.626020408
3/12/16,4.569387755
3/13/16,4.512755102
3/14/16,4.456122449
3/15/16,4.379081633
3/16/16,4.302040816
3/17/16,4.245408163
3/18/16,4.192857143
3/19/16,4.154499072
3/20/16,4.156957328
3/21/16,4.159415584
3/22/16,4.200139147
3/23/16,4.258719852
3/24/16,4.317300557
3/25/16,4.381833643
3/26/16,4.446366729
3/27/16,4.510899814
3/28/16,4.5754329
3/29/16,4.639965986
3/30/16,4.698546691
3/31/16,4.739270254
4/1/16,4.779993816
4/2/16,4.820717378
4/3/16,4.820624613
4/4/16,4.820531849
4/5/16,4.808534323
4/6/16,4.796536797
4/7/16,4.764131107
4/8/16,4.741249227
4/9/16,4.718367347
4/10/16,4.736301793
4/11/16,4.75423624
4/12/16,4.772170686
4/13/16,4.790105133
4/14/16,4.828447743
4/15/16,4.866790353
4/16/16,4.905132962
4/17/16,4.923067409
4/18/16,4.941001855
4/19/16,4.918119975
4/20/16,4.895238095
4/21/16,4.865381708
4/22/16,4.834845049
4/23/16,4.79478458
4/24/16,4.754724112
4/25/16,4.714663643
4/26/16,4.715419501
4/27/16,4.716175359
4/28/16,4.740740741
4/29/16,4.765306122
4/30/16,4.789871504
5/1/16,4.814436886
5/2/16,4.839002268
5/3/16,4.863567649
5/4/16,4.846466364
5/5/16,4.820436508
5/6/16,4.794406652
5/7/16,4.768376795
5/8/16,4.721938776
5/9/16,4.675500756
5/10/16,4.629062736
5/11/16,4.582624717
5/12/16,4.577853364
5/13/16,4.573082011
5/14/16,4.575113379
5/15/16,4.638369237
5/16/16,4.701625094
5/17/16,4.764880952
5/18/16,4.833245367
5/19/16,4.901609782
5/20/16,4.969974197
5/21/16,5.047267183
5/22/16,5.063335679
5/23/16,5.079404175
5/24/16,5.080591719
5/25/16,5.099636406
5/26/16,5.118681093
5/27/16,5.13772578
5/28/16,5.156770467
5/29/16,5.196223317
5/30/16,5.235676167
5/31/16,5.275129017
6/1/16,5.305653296
6/2/16,5.277504105
6/3/16,5.245953554
6/4/16,5.207600281
6/5/16,5.169247009
6/6/16,5.130893737
6/7/16,5.092540464
6/8/16,5.054187192
6/9/16,5.07705841
6/10/16,5.099929627
6/11/16,5.122800844
6/12/16,5.145672062
6/13/16,5.168543279
6/14/16,5.181210415
6/15/16,5.193877551
6/16/16,5.200113379
6/17/16,5.206349206
6/18/16,5.212585034
6/19/16,5.218820862
6/20/16,5.225056689
6/21/16,5.241496599
6/22/16,5.257936508
6/23/16,5.253968254
6/24/16,5.25
6/25/16,5.235827664
