election,sample_size,institute,date,party,support,election_date,days_to_election
1994,1400,allensbach,1991-06-17,oth,3.40000000000001,1994-10-16,1217
1994,1400,allensbach,1991-07-29,oth,2.90000000000001,1994-10-16,1175
1994,1400,allensbach,1991-08-30,oth,4.89999999999999,1994-10-16,1143
1994,1400,allensbach,1991-10-01,oth,3.2,1994-10-16,1111
1994,1400,allensbach,1991-10-27,oth,3.5,1994-10-16,1085
1994,1400,allensbach,1991-11-25,oth,3.90000000000001,1994-10-16,1056
1994,1400,allensbach,1991-12-27,oth,3.5,1994-10-16,1024
1994,1400,allensbach,1992-02-03,oth,2.8,1994-10-16,986
1994,1400,allensbach,1992-03-11,oth,4.40000000000001,1994-10-16,949
1994,1400,allensbach,1992-04-01,oth,5,1994-10-16,928
1994,1400,allensbach,1992-04-28,oth,9.5,1994-10-16,901
1994,1400,allensbach,1992-06-07,oth,8.7,1994-10-16,861
1994,2520,forsa,1994-05-05,gru,9,1994-10-16,164
1994,1400,allensbach,1992-07-29,oth,8.09999999999999,1994-10-16,809
1994,1400,allensbach,1992-08-23,oth,8,1994-10-16,784
1994,1400,allensbach,1992-09-24,oth,8.5,1994-10-16,752
1994,1400,allensbach,1992-10-19,oth,8.10000000000001,1994-10-16,727
1994,2008,forsa,1994-04-07,gru,11,1994-10-16,192
1994,1400,allensbach,1992-11-30,oth,7.2,1994-10-16,685
1994,1400,allensbach,1992-12-13,oth,6.90000000000001,1994-10-16,672
1994,1400,allensbach,1993-02-02,oth,5.40000000000001,1994-10-16,621
1994,1400,allensbach,1993-03-05,oth,6.7,1994-10-16,590
1994,1400,allensbach,1993-03-30,oth,8.10000000000001,1994-10-16,565
1994,1400,allensbach,1993-04-29,oth,8,1994-10-16,535
1994,1400,allensbach,1993-06-10,oth,6.90000000000001,1994-10-16,493
1994,1400,allensbach,1993-07-07,oth,5,1994-10-16,466
1994,1400,allensbach,1993-07-26,oth,5.3,1994-10-16,447
1994,1400,allensbach,1993-09-02,oth,4.5,1994-10-16,409
1994,1400,allensbach,1993-10-03,oth,6.3,1994-10-16,378
1994,1400,allensbach,1993-11-05,oth,4.60000000000001,1994-10-16,345
1994,2000,fgruppe_wahlen,1993-12-11,spd,39,1994-10-16,309
1994,1400,allensbach,1993-12-19,oth,5.8,1994-10-16,301
1994,1400,allensbach,1994-02-02,oth,3.90000000000001,1994-10-16,256
1994,1400,allensbach,1994-02-21,oth,5.90000000000001,1994-10-16,237
1994,1400,allensbach,1994-03-14,oth,5.10000000000001,1994-10-16,216
1994,2000,fgruppe_wahlen,1993-05-15,spd,35,1994-10-16,519
1994,1400,allensbach,1994-05-10,oth,3.60000000000001,1994-10-16,159
1994,1400,allensbach,1994-06-02,oth,4.40000000000001,1994-10-16,136
1994,1400,allensbach,1994-06-20,oth,5.5,1994-10-16,118
1994,1400,allensbach,1994-07-06,oth,4.3,1994-10-16,102
1994,1400,allensbach,1994-08-05,oth,3.3,1994-10-16,72
1994,1400,allensbach,1994-08-17,oth,4.7,1994-10-16,60
1994,1400,allensbach,1994-09-01,oth,2.7,1994-10-16,45
1994,1400,allensbach,1994-09-08,oth,4.2,1994-10-16,38
1994,1400,allensbach,1994-09-15,oth,2.7,1994-10-16,31
1994,1400,allensbach,1994-09-23,oth,3,1994-10-16,23
1994,1400,allensbach,1994-09-30,oth,3.09999999999999,1994-10-16,16
1994,1400,allensbach,1994-10-06,oth,4.40000000000001,1994-10-16,10
1994,2000,fgruppe_wahlen,1992-03-20,spd,38,1994-10-16,940
1994,2523,forsa,1994-06-09,gru,9,1994-10-16,129
1994,2000,fgruppe_wahlen,1994-05-21,spd,39,1994-10-16,148
1994,2516,forsa,1994-05-01,gru,9,1994-10-16,168
1994,2518,forsa,1994-04-28,gru,8,1994-10-16,171
1994,2515,forsa,1994-04-21,gru,9,1994-10-16,178
1994,2013,forsa,1994-04-14,gru,10,1994-10-16,185
1994,2000,fgruppe_wahlen,1992-09-18,spd,37,1994-10-16,758
1994,2521,forsa,1994-03-30,gru,10,1994-10-16,200
1994,2518,forsa,1994-03-24,gru,9,1994-10-16,206
1994,2535,forsa,1994-03-17,gru,10,1994-10-16,213
1994,1000,fgruppe_wahlen,1994-10-08,spd,35.5,1994-10-16,8
1994,2000,fgruppe_wahlen,1994-09-24,spd,37,1994-10-16,22
1994,2000,fgruppe_wahlen,1994-08-27,spd,36,1994-10-16,50
1994,2000,fgruppe_wahlen,1993-03-20,spd,36,1994-10-16,575
1994,2000,fgruppe_wahlen,1993-02-20,spd,38,1994-10-16,603
1994,2000,fgruppe_wahlen,1994-04-23,spd,39,1994-10-16,176
1994,2000,fgruppe_wahlen,1994-03-26,spd,39,1994-10-16,204
1994,2000,fgruppe_wahlen,1994-02-26,spd,39,1994-10-16,232
1994,2000,fgruppe_wahlen,1994-01-22,spd,39,1994-10-16,267
1994,2000,fgruppe_wahlen,1993-06-19,spd,36,1994-10-16,484
1994,2000,fgruppe_wahlen,1993-11-13,spd,38,1994-10-16,337
1994,2000,fgruppe_wahlen,1993-09-25,spd,37,1994-10-16,386
1994,2000,fgruppe_wahlen,1993-07-10,spd,37,1994-10-16,463
1994,2000,fgruppe_wahlen,1992-10-16,spd,37,1994-10-16,730
1994,2000,fgruppe_wahlen,1993-01-23,spd,37,1994-10-16,631
1994,2000,fgruppe_wahlen,1993-04-24,spd,36,1994-10-16,540
1994,2000,fgruppe_wahlen,1992-11-13,spd,36,1994-10-16,702
1994,2000,fgruppe_wahlen,1992-05-15,spd,38,1994-10-16,884
1994,2000,fgruppe_wahlen,1992-04-10,spd,38,1994-10-16,919
1994,2000,fgruppe_wahlen,1992-12-11,spd,37,1994-10-16,674
1994,2000,fgruppe_wahlen,1992-06-19,spd,37,1994-10-16,849
1994,2000,fgruppe_wahlen,1992-07-10,spd,37,1994-10-16,828
1998,,fgruppe_wahlen,1998-05-15,cdu,35,1998-09-27,135
1998,,emnid,1998-05-08,cdu,35,1998-09-27,142
1998,,forsa,1998-05-20,cdu,33,1998-09-27,130
1998,,allensbach,1998-06-17,cdu,31.1,1998-09-27,102
1998,,allensbach,1998-08-12,cdu,33,1998-09-27,46
1998,,fgruppe_wahlen,1998-04-17,cdu,35,1998-09-27,163
1998,,allensbach,1998-09-02,cdu,35.5,1998-09-27,25
1998,,fgruppe_wahlen,1998-06-19,cdu,36,1998-09-27,100
1998,,emnid,1998-05-01,cdu,35,1998-09-27,149
1998,,allensbach,1998-05-20,cdu,31,1998-09-27,130
1998,,emnid,1998-04-24,cdu,35,1998-09-27,156
1998,,forsa,1998-05-27,cdu,35,1998-09-27,123
1998,,allensbach,1998-08-26,cdu,35.2,1998-09-27,32
1998,,emnid,1998-05-22,cdu,37,1998-09-27,128
1998,,allensbach,1998-08-19,cdu,34.5,1998-09-27,39
1998,,forsa,1998-09-09,cdu,37,1998-09-27,18
1998,,forsa,1998-06-04,cdu,36,1998-09-27,115
1998,,allensbach,1998-04-29,cdu,31.3,1998-09-27,151
1998,,allensbach,1998-09-23,cdu,36.1,1998-09-27,4
1998,,fgruppe_wahlen,1998-08-14,cdu,38,1998-09-27,44
1998,,forsa,1998-09-10,cdu,37,1998-09-27,17
1998,,forsa,1998-09-11,cdu,37,1998-09-27,16
1998,,emnid,1998-04-17,cdu,36,1998-09-27,163
1998,,fgruppe_wahlen,1998-03-13,cdu,36,1998-09-27,198
1998,,fgruppe_wahlen,1998-09-04,cdu,38,1998-09-27,23
1998,,allensbach,1998-09-16,cdu,35.5,1998-09-27,11
1998,,forsa,1998-09-24,cdu,38,1998-09-27,3
1998,,forsa,1998-09-12,cdu,36,1998-09-27,15
1998,,forsa,1998-09-22,cdu,38,1998-09-27,5
1998,,forsa,1998-09-23,cdu,37,1998-09-27,4
1998,,allensbach,1998-09-09,cdu,35.6,1998-09-27,18
1998,,fgruppe_wahlen,1998-09-18,cdu,37.5,1998-09-27,9
1998,,forsa,1998-06-18,cdu,36,1998-09-27,101
1998,,emnid,1998-05-29,cdu,37,1998-09-27,121
1998,,emnid,1998-04-10,cdu,35,1998-09-27,170
1998,,forsa,1998-05-06,cdu,32,1998-09-27,144
1998,,forsa,1998-05-13,cdu,33,1998-09-27,137
1998,,infratest_dimap,1998-09-05,cdu,37,1998-09-27,22
1998,,infratest_dimap,1998-09-12,cdu,37,1998-09-27,15
1998,,infratest_dimap,1998-09-19,cdu,38,1998-09-27,8
1998,,forsa,1998-09-25,cdu,38,1998-09-27,2
1998,,fgruppe_wahlen,1998-07-17,cdu,37,1998-09-27,72
1998,,forsa,1998-09-14,cdu,36,1998-09-27,13
1998,,emnid,1998-06-05,cdu,37,1998-09-27,114
1998,,forsa,1998-09-16,cdu,38,1998-09-27,11
1998,,allensbach,1998-09-26,cdu,36,1998-09-27,1
1998,,forsa,1998-04-08,cdu,34,1998-09-27,172
1998,,emnid,1998-04-03,cdu,36,1998-09-27,177
1998,,fgruppe_wahlen,1998-01-16,cdu,37,1998-09-27,254
1998,,allensbach,1998-03-25,cdu,32.1,1998-09-27,186
1998,,emnid,1998-05-22,oth,5,1998-09-27,128
1998,,emnid,1998-05-29,oth,4,1998-09-27,121
1998,,emnid,1998-06-05,oth,6,1998-09-27,114
1998,,infratest_dimap,1998-09-26,cdu,38,1998-09-27,1
1998,,forsa,1998-06-11,cdu,36,1998-09-27,108
1998,,infratest_dimap,1998-04-11,cdu,35,1998-09-27,169
1998,,forsa,1998-09-15,cdu,38,1998-09-27,12
1998,,infratest_dimap,1998-04-25,cdu,36,1998-09-27,155
1998,,forsa,1998-04-02,cdu,34,1998-09-27,178
1998,,forsa,1998-09-18,cdu,38,1998-09-27,9
1998,,forsa,1998-09-19,cdu,38,1998-09-27,8
1998,,forsa,1998-04-16,cdu,35,1998-09-27,164
1998,,forsa,1998-09-21,cdu,38,1998-09-27,6
1998,,fgruppe_wahlen,1998-07-17,oth,5,1998-09-27,72
1998,,fgruppe_wahlen,1998-08-14,oth,5,1998-09-27,44
1998,,fgruppe_wahlen,1998-02-13,cdu,37,1998-09-27,226
1998,,emnid,1998-06-12,oth,6,1998-09-27,107
1998,,allensbach,1998-09-23,oth,4.59999999999999,1998-09-27,4
1998,,allensbach,1998-09-26,oth,6,1998-09-27,1
1998,,infratest_dimap,1998-04-18,cdu,36,1998-09-27,162
1998,,emnid,1998-04-10,oth,7,1998-09-27,170
1998,,forsa,1998-09-17,cdu,38,1998-09-27,10
1998,,emnid,1998-06-19,cdu,37,1998-09-27,100
1998,,emnid,1998-06-26,cdu,37,1998-09-27,93
1998,,emnid,1998-05-08,oth,5,1998-09-27,142
1998,,infratest_dimap,1998-08-29,cdu,38,1998-09-27,29
1998,,forsa,1998-06-11,oth,5,1998-09-27,108
1998,,forsa,1998-06-18,oth,5,1998-09-27,101
1998,,forsa,1998-06-25,oth,5,1998-09-27,94
1998,,fgruppe_wahlen,1998-09-11,oth,6,1998-09-27,16
1998,,emnid,1998-06-19,oth,5,1998-09-27,100
1998,,emnid,1998-06-26,oth,4,1998-09-27,93
1998,,emnid,1998-04-03,oth,7,1998-09-27,177
1998,,emnid,1998-07-10,oth,6,1998-09-27,79
1998,,emnid,1998-04-17,oth,6,1998-09-27,163
1998,,emnid,1998-04-24,oth,5,1998-09-27,156
1998,,emnid,1998-05-01,oth,5,1998-09-27,149
1998,,emnid,1998-08-07,oth,5,1998-09-27,51
1998,,emnid,1998-05-15,oth,5,1998-09-27,135
1998,,forsa,1998-07-23,cdu,36,1998-09-27,66
1998,,emnid,1998-07-03,cdu,37,1998-09-27,86
1998,,emnid,1998-07-10,cdu,37,1998-09-27,79
1998,,forsa,1998-07-02,oth,6,1998-09-27,87
1998,,fgruppe_wahlen,1998-09-18,oth,7,1998-09-27,9
1998,,forsa,1998-04-02,oth,5,1998-09-27,178
1998,,emnid,1998-07-03,oth,4,1998-09-27,86
1998,,forsa,1998-04-16,oth,6,1998-09-27,164
1998,,emnid,1998-07-17,oth,7,1998-09-27,72
1998,,emnid,1998-07-24,oth,6,1998-09-27,65
1998,,emnid,1998-07-31,oth,6,1998-09-27,58
1998,,forsa,1998-05-27,oth,6,1998-09-27,123
1998,,emnid,1998-08-14,oth,6,1998-09-27,44
1998,,fgruppe_wahlen,1998-06-19,oth,5,1998-09-27,100
1998,,forsa,1998-09-06,cdu,37,1998-09-27,21
1998,,forsa,1998-09-07,cdu,37,1998-09-27,20
1998,,forsa,1998-09-08,cdu,37,1998-09-27,19
1998,,forsa,1998-07-09,oth,6,1998-09-27,80
1998,,forsa,1998-07-16,oth,6,1998-09-27,73
1998,,forsa,1998-04-08,oth,5,1998-09-27,172
1998,,forsa,1998-07-30,oth,6,1998-09-27,59
1998,,forsa,1998-05-06,oth,5,1998-09-27,144
1998,,forsa,1998-05-13,oth,6,1998-09-27,137
1998,,fgruppe_wahlen,1998-09-11,cdu,37,1998-09-27,16
1998,,forsa,1998-07-09,cdu,34,1998-09-27,80
1998,,forsa,1998-06-04,oth,5,1998-09-27,115
1998,,forsa,1998-09-25,oth,5,1998-09-27,2
1998,,infratest_dimap,1998-04-04,oth,5,1998-09-27,176
1998,,infratest_dimap,1998-04-11,oth,5,1998-09-27,169
1998,,infratest_dimap,1998-04-18,oth,4,1998-09-27,162
1998,,forsa,1998-09-16,oth,5,1998-09-27,11
1998,,forsa,1998-09-17,oth,5,1998-09-27,10
1998,,forsa,1998-07-23,oth,5,1998-09-27,66
1998,,forsa,1998-09-19,oth,5,1998-09-27,8
1998,,forsa,1998-08-06,oth,4,1998-09-27,52
1998,,forsa,1998-06-25,cdu,36,1998-09-27,94
1998,,forsa,1998-07-02,cdu,35,1998-09-27,87
1998,,forsa,1998-09-23,oth,5,1998-09-27,4
1998,,forsa,1998-07-16,cdu,36,1998-09-27,73
1998,,infratest_dimap,1998-06-27,oth,3,1998-09-27,92
1998,,infratest_dimap,1998-07-04,oth,5,1998-09-27,85
1998,,infratest_dimap,1998-07-11,oth,5,1998-09-27,78
1998,,infratest_dimap,1998-07-18,oth,4,1998-09-27,71
1998,,infratest_dimap,1998-04-25,oth,4,1998-09-27,155
1998,,infratest_dimap,1998-05-02,oth,5,1998-09-27,148
1998,,forsa,1998-09-18,oth,5,1998-09-27,9
1998,,infratest_dimap,1998-05-16,oth,5,1998-09-27,134
1998,,forsa,1998-09-20,oth,5,1998-09-27,7
1998,,forsa,1998-09-21,oth,5,1998-09-27,6
1998,,forsa,1998-09-22,oth,5,1998-09-27,5
1998,,infratest_dimap,1998-06-13,oth,4,1998-09-27,106
1998,,forsa,1998-09-24,oth,5,1998-09-27,3
1998,,infratest_dimap,1998-08-08,cdu,37,1998-09-27,50
1998,,forsa,1998-09-05,cdu,37,1998-09-27,22
1998,,infratest_dimap,1998-08-22,cdu,38,1998-09-27,36
1998,,forsa,1998-09-04,cdu,37,1998-09-27,23
1998,,forsa,1998-09-03,cdu,37,1998-09-27,24
1998,,infratest_dimap,1998-05-09,oth,5,1998-09-27,141
1998,,forsa,1998-09-01,cdu,37,1998-09-27,26
1998,,infratest_dimap,1998-05-23,oth,5,1998-09-27,127
1998,,infratest_dimap,1998-05-30,oth,5,1998-09-27,120
1998,,infratest_dimap,1998-06-06,oth,5,1998-09-27,113
1998,,infratest_dimap,1998-07-25,cdu,37,1998-09-27,64
1998,,infratest_dimap,1998-06-20,oth,4,1998-09-27,99
1998,,forsa,1998-08-20,cdu,38,1998-09-27,38
1998,,forsa,1998-08-13,cdu,37,1998-09-27,45
1998,,forsa,1998-08-06,cdu,37,1998-09-27,52
1998,,forsa,1998-07-30,cdu,36,1998-09-27,59
1998,,allensbach,1998-09-26,fdp,6.5,1998-09-27,1
1998,,allensbach,1998-09-23,fdp,6.5,1998-09-27,4
1998,,forsa,1998-09-02,cdu,37,1998-09-27,25
1998,,allensbach,1998-09-09,fdp,7.19999980926514,1998-09-27,18
1998,,forsa,1998-08-31,cdu,38,1998-09-27,27
1998,,forsa,1998-08-30,cdu,38,1998-09-27,28
1998,,forsa,1998-08-28,cdu,38,1998-09-27,30
1998,,forsa,1998-08-27,cdu,37,1998-09-27,31
1998,,forsa,1998-08-22,cdu,38,1998-09-27,36
1998,,allensbach,1998-06-17,fdp,6.90000009536743,1998-09-27,102
1998,,allensbach,1998-05-20,fdp,5.69999980926514,1998-09-27,130
1998,,allensbach,1998-04-29,fdp,5.80000019073486,1998-09-27,151
1998,,allensbach,1998-03-25,fdp,5.80000019073486,1998-09-27,186
1998,,emnid,1998-08-21,oth,4,1998-09-27,37
1998,,emnid,1998-08-28,oth,6,1998-09-27,30
1998,,allensbach,1998-09-16,fdp,6.59999990463257,1998-09-27,11
1998,,emnid,1998-09-11,oth,5,1998-09-27,16
1998,,allensbach,1998-09-02,fdp,6.09999990463257,1998-09-27,25
1998,,allensbach,1998-08-26,fdp,6,1998-09-27,32
1998,,allensbach,1998-08-19,fdp,5.80000019073486,1998-09-27,39
1998,,allensbach,1998-08-12,fdp,6.59999990463257,1998-09-27,46
1998,,allensbach,1998-07-08,fdp,7.09999990463257,1998-09-27,81
1998,,infratest_dimap,1998-08-01,cdu,36,1998-09-27,57
1998,,fgruppe_wahlen,1998-04-17,oth,5,1998-09-27,163
1998,,fgruppe_wahlen,1998-05-15,oth,4,1998-09-27,135
1998,,infratest_dimap,1998-08-22,gru,6,1998-09-27,36
1998,,infratest_dimap,1998-08-15,gru,7,1998-09-27,43
1998,,infratest_dimap,1998-08-08,gru,7,1998-09-27,50
1998,,infratest_dimap,1998-08-01,gru,7,1998-09-27,57
1998,,infratest_dimap,1998-07-25,gru,7,1998-09-27,64
1998,,infratest_dimap,1998-07-18,gru,7,1998-09-27,71
1998,1400,allensbach,1994-11-20,cdu,40.2,1998-09-27,1407
1998,1400,allensbach,1994-12-15,cdu,39.3,1998-09-27,1382
1998,1400,allensbach,1995-01-31,cdu,38.8,1998-09-27,1335
1998,,fgruppe_wahlen,1998-02-13,oth,4,1998-09-27,226
1998,1400,allensbach,1995-04-02,cdu,40.6,1998-09-27,1274
1998,1400,allensbach,1995-04-28,cdu,39.7,1998-09-27,1248
1998,1400,allensbach,1995-06-05,cdu,41.5,1998-09-27,1210
1998,1400,allensbach,1995-06-22,cdu,40.3,1998-09-27,1193
1998,1400,allensbach,1995-08-09,cdu,39.3,1998-09-27,1145
1998,1400,allensbach,1995-09-03,cdu,40.7,1998-09-27,1120
1998,1400,allensbach,1995-10-02,cdu,39.8,1998-09-27,1091
1998,1400,allensbach,1995-10-22,cdu,42.2,1998-09-27,1071
1998,1400,allensbach,1995-11-05,cdu,42.8,1998-09-27,1057
1998,1400,allensbach,1995-12-10,cdu,41.9,1998-09-27,1022
1998,1400,allensbach,1995-12-17,cdu,38.8,1998-09-27,1015
1998,1400,allensbach,1996-02-12,cdu,37.5,1998-09-27,958
1998,1400,allensbach,1995-03-02,cdu,38.8,1998-09-27,1305
1998,,forsa,1998-08-13,oth,6,1998-09-27,45
1998,,forsa,1998-08-20,oth,5,1998-09-27,38
1998,,forsa,1998-08-27,oth,6,1998-09-27,31
1998,,forsa,1998-08-28,oth,5,1998-09-27,30
1998,,forsa,1998-08-30,oth,5,1998-09-27,28
1998,,forsa,1998-08-31,oth,5,1998-09-27,27
1998,,forsa,1998-09-01,oth,6,1998-09-27,26
1998,,emnid,1998-09-04,oth,5,1998-09-27,23
1998,,forsa,1998-09-03,oth,6,1998-09-27,24
1998,,emnid,1998-09-18,oth,4,1998-09-27,9
1998,,emnid,1998-09-25,oth,5,1998-09-27,2
1998,,fgruppe_wahlen,1994-10-16,oth,3.5,1998-09-27,1442
1998,1400,allensbach,1996-03-10,cdu,36.4,1998-09-27,931
1998,1400,allensbach,1997-05-08,cdu,34.2,1998-09-27,507
1998,1400,allensbach,1997-06-05,cdu,33.8,1998-09-27,479
1998,1400,allensbach,1997-07-06,cdu,33.2,1998-09-27,448
1998,1400,allensbach,1997-08-11,cdu,33.4,1998-09-27,412
1998,1400,allensbach,1997-09-08,cdu,33.3,1998-09-27,384
1998,1400,allensbach,1997-10-08,cdu,33,1998-09-27,354
1998,1400,allensbach,1997-11-10,cdu,34.7,1998-09-27,321
1998,1400,allensbach,1997-12-09,cdu,33.1,1998-09-27,292
1998,1400,allensbach,1997-12-28,cdu,33.1,1998-09-27,273
1998,1400,allensbach,1998-02-17,cdu,32.9,1998-09-27,222
1998,2515,forsa,1997-01-24,cdu,38,1998-09-27,611
1998,,fgruppe_wahlen,1998-09-19,gru,6,1998-09-27,8
1998,,fgruppe_wahlen,1998-09-18,gru,6,1998-09-27,9
1998,,fgruppe_wahlen,1998-09-11,gru,6,1998-09-27,16
1998,,fgruppe_wahlen,1998-09-04,gru,6,1998-09-27,23
1998,,fgruppe_wahlen,1998-08-14,gru,6,1998-09-27,44
1998,,fgruppe_wahlen,1998-07-17,gru,7,1998-09-27,72
1998,,fgruppe_wahlen,1998-06-20,gru,8,1998-09-27,99
1998,,fgruppe_wahlen,1998-06-19,gru,8,1998-09-27,100
1998,,fgruppe_wahlen,1998-05-26,gru,8,1998-09-27,124
1998,,fgruppe_wahlen,1998-05-15,gru,8,1998-09-27,135
1998,,fgruppe_wahlen,1998-04-17,gru,8,1998-09-27,163
1998,,fgruppe_wahlen,1998-03-13,gru,9,1998-09-27,198
1998,,fgruppe_wahlen,1998-02-13,gru,10,1998-09-27,226
1998,,fgruppe_wahlen,1998-01-16,gru,10,1998-09-27,254
1998,,fgruppe_wahlen,1997-12-15,gru,10,1998-09-27,286
1998,,fgruppe_wahlen,1997-11-15,gru,10,1998-09-27,316
1998,,fgruppe_wahlen,1997-10-15,gru,9,1998-09-27,347
1998,,fgruppe_wahlen,1997-09-15,gru,9,1998-09-27,377
1998,,fgruppe_wahlen,1997-08-15,gru,10,1998-09-27,408
1998,,fgruppe_wahlen,1997-06-15,gru,11,1998-09-27,469
1998,,fgruppe_wahlen,1997-05-15,gru,10,1998-09-27,500
1998,,fgruppe_wahlen,1997-04-15,gru,11,1998-09-27,530
1998,,fgruppe_wahlen,1997-03-15,gru,12,1998-09-27,561
1998,,fgruppe_wahlen,1997-02-15,gru,11,1998-09-27,589
1998,,fgruppe_wahlen,1997-01-15,gru,12,1998-09-27,620
1998,,fgruppe_wahlen,1996-12-15,gru,12,1998-09-27,651
1998,,fgruppe_wahlen,1996-11-15,gru,12,1998-09-27,681
1998,,fgruppe_wahlen,1996-10-15,gru,11,1998-09-27,712
1998,,fgruppe_wahlen,1998-01-16,oth,5,1998-09-27,254
1998,,fgruppe_wahlen,1996-08-15,gru,11,1998-09-27,773
1998,,fgruppe_wahlen,1996-06-15,gru,12,1998-09-27,834
1998,,fgruppe_wahlen,1996-05-15,gru,12,1998-09-27,865
1998,,fgruppe_wahlen,1996-04-15,gru,12,1998-09-27,895
1998,,infratest_dimap,1998-08-15,cdu,37,1998-09-27,43
1998,,fgruppe_wahlen,1996-02-15,gru,12,1998-09-27,955
1998,,fgruppe_wahlen,1996-01-15,gru,12,1998-09-27,986
1998,,fgruppe_wahlen,1995-12-15,gru,12,1998-09-27,1017
1998,,fgruppe_wahlen,1995-11-15,gru,12,1998-09-27,1047
1998,,fgruppe_wahlen,1995-10-15,gru,11,1998-09-27,1078
1998,,fgruppe_wahlen,1995-09-15,gru,11,1998-09-27,1108
1998,,fgruppe_wahlen,1995-07-15,gru,11,1998-09-27,1170
1998,,fgruppe_wahlen,1995-06-15,gru,10,1998-09-27,1200
1998,,fgruppe_wahlen,1995-05-15,gru,10,1998-09-27,1231
1998,,fgruppe_wahlen,1995-04-15,gru,9,1998-09-27,1261
1998,,fgruppe_wahlen,1995-03-15,gru,9,1998-09-27,1292
1998,,fgruppe_wahlen,1995-02-15,gru,9,1998-09-27,1320
1998,,fgruppe_wahlen,1995-01-15,gru,9,1998-09-27,1351
1998,2000,fgruppe_wahlen,1994-12-17,gru,9,1998-09-27,1380
1998,2000,fgruppe_wahlen,1994-11-26,gru,8,1998-09-27,1401
1998,2000,fgruppe_wahlen,1994-10-29,gru,8,1998-09-27,1429
1998,2513,forsa,1997-04-25,lin,4,1998-09-27,520
1998,2528,forsa,1997-04-18,lin,4,1998-09-27,527
1998,1006,forsa,1997-04-11,lin,5,1998-09-27,534
1998,2011,forsa,1997-04-04,lin,5,1998-09-27,541
1998,2518,forsa,1997-03-28,lin,4,1998-09-27,548
1998,2535,forsa,1997-03-21,lin,4,1998-09-27,555
1998,,emnid,1998-05-15,cdu,35,1998-09-27,135
1998,2514,forsa,1997-02-28,lin,4,1998-09-27,576
1998,,emnid,1998-09-25,fdp,5,1998-09-27,2
1998,,emnid,1998-09-19,fdp,5,1998-09-27,8
1998,,emnid,1998-06-12,cdu,36,1998-09-27,107
1998,,emnid,1998-09-11,fdp,5,1998-09-27,16
1998,,emnid,1998-09-04,fdp,5,1998-09-27,23
1998,,emnid,1998-08-28,fdp,5,1998-09-27,30
1998,,emnid,1998-08-21,fdp,5,1998-09-27,37
1998,,emnid,1998-08-14,fdp,5,1998-09-27,44
1998,,emnid,1998-08-07,fdp,6,1998-09-27,51
1998,,emnid,1998-07-31,fdp,5,1998-09-27,58
1998,,emnid,1998-07-24,fdp,5,1998-09-27,65
1998,,emnid,1998-07-17,fdp,5,1998-09-27,72
1998,,emnid,1998-07-11,fdp,6,1998-09-27,78
1998,,emnid,1998-07-10,fdp,6,1998-09-27,79
1998,,emnid,1998-07-03,fdp,6,1998-09-27,86
1998,,emnid,1998-06-27,fdp,6,1998-09-27,92
1998,,emnid,1998-06-26,fdp,6,1998-09-27,93
1998,,emnid,1998-06-19,fdp,6,1998-09-27,100
1998,,emnid,1998-06-12,fdp,6,1998-09-27,107
1998,,emnid,1998-06-05,fdp,6,1998-09-27,114
1998,,emnid,1998-05-29,fdp,5,1998-09-27,121
1998,,emnid,1998-05-22,fdp,5,1998-09-27,128
1998,,emnid,1998-05-15,fdp,6,1998-09-27,135
1998,,emnid,1998-05-08,fdp,6,1998-09-27,142
1998,,emnid,1998-05-01,fdp,6,1998-09-27,149
1998,,emnid,1998-04-25,fdp,5,1998-09-27,155
1998,,emnid,1998-04-24,fdp,6,1998-09-27,156
1998,,emnid,1998-04-17,fdp,6,1998-09-27,163
1998,,emnid,1998-04-10,fdp,6,1998-09-27,170
1998,,emnid,1998-04-04,fdp,5,1998-09-27,176
1998,,emnid,1998-04-03,fdp,5,1998-09-27,177
1998,1400,allensbach,1997-06-05,spd,36.6,1998-09-27,479
1998,1400,allensbach,1997-07-06,spd,37.6,1998-09-27,448
1998,1400,allensbach,1997-08-11,spd,37.6,1998-09-27,412
1998,1400,allensbach,1997-09-08,spd,38.6,1998-09-27,384
1998,1400,allensbach,1997-10-08,spd,37.7,1998-09-27,354
1998,1400,allensbach,1997-11-10,spd,37,1998-09-27,321
1998,1400,allensbach,1997-12-09,spd,38.7,1998-09-27,292
1998,1400,allensbach,1997-12-28,spd,38.7,1998-09-27,273
1998,1400,allensbach,1998-02-17,spd,39.9,1998-09-27,222
1998,1216,forsa,1995-01-06,lin,4,1998-09-27,1360
1998,,infratest_dimap,1998-09-05,spd,43,1998-09-27,22
1998,,infratest_dimap,1998-08-29,spd,43,1998-09-27,29
1998,,infratest_dimap,1998-08-22,spd,43,1998-09-27,36
1998,,forsa,1998-09-02,oth,6,1998-09-27,25
1998,,infratest_dimap,1998-08-08,spd,42,1998-09-27,50
1998,,infratest_dimap,1998-08-01,spd,43,1998-09-27,57
1998,,infratest_dimap,1998-07-25,spd,43,1998-09-27,64
1998,,infratest_dimap,1998-07-18,spd,43,1998-09-27,71
1998,1400,allensbach,1997-04-13,cdu,33.9,1998-09-27,532
1998,,infratest_dimap,1998-07-04,spd,44,1998-09-27,85
1998,,infratest_dimap,1998-06-27,spd,44,1998-09-27,92
1998,,infratest_dimap,1998-06-25,spd,43,1998-09-27,94
