,support
2014-05-22,5.761948172662458
2014-05-23,5.7513125370268225
2014-05-24,5.740676901391188
2014-05-25,5.730041265755552
2014-05-26,5.698997466854611
2014-05-27,5.667953667953667
2014-05-28,5.724494903066332
2014-05-29,5.781036138178996
2014-05-30,5.8375773732916585
2014-05-31,5.894118608404322
2014-06-01,5.950659843516987
2014-06-02,6.007201078629651
2014-06-03,6.063742313742314
2014-06-04,6.092222324365181
2014-06-05,6.084988049273763
2014-06-06,6.08198657841515
2014-06-07,6.0789851075565355
2014-06-08,6.075983636697923
2014-06-09,6.052574002574003
2014-06-10,6.029164368450083
2014-06-11,6.005754734326162
2014-06-12,6.014487957345101
2014-06-13,6.023221180364038
2014-06-14,6.031954403382975
2014-06-15,6.040687626401912
2014-06-16,6.090237175951461
2014-06-17,6.1357050928479495
2014-06-18,6.163315866887296
2014-06-19,6.19092664092664
2014-06-20,6.218537414965986
2014-06-21,6.231946624803768
2014-06-22,6.24535583464155
2014-06-23,6.238356881214024
2014-06-24,6.221153846153846
2014-06-25,6.205651491365777
2014-06-26,6.2080062794348505
2014-06-27,6.210361067503925
2014-06-28,6.212715855572999
2014-06-29,6.215070643642072
2014-06-30,6.237833594976452
2014-07-01,6.260596546310832
2014-07-02,6.283359497645212
2014-07-03,6.326530612244897
2014-07-04,6.369701726844584
2014-07-05,6.41287284144427
2014-07-06,6.456043956043956
2014-07-07,6.478806907378336
2014-07-08,6.501569858712715
2014-07-09,6.524332810047096
2014-07-10,6.526687598116169
2014-07-11,6.529042386185243
2014-07-12,6.531397174254317
2014-07-13,6.533751962323391
2014-07-14,6.536106750392465
2014-07-15,6.538461538461539
2014-07-16,6.540816326530612
2014-07-17,6.543877551020408
2014-07-18,6.546938775510204
2014-07-19,6.549999999999999
2014-07-20,6.553061224489796
2014-07-21,6.535714285714286
2014-07-22,6.518367346938776
2014-07-23,6.495918367346938
2014-07-24,6.497278911564626
2014-07-25,6.498639455782312
2014-07-26,6.5
2014-07-27,6.501360544217688
2014-07-28,6.523129251700681
2014-07-29,6.544897959183674
2014-07-30,6.542857142857143
2014-07-31,6.520408163265306
2014-08-01,6.49795918367347
2014-08-02,6.475510204081632
2014-08-03,6.453061224489796
2014-08-04,6.430612244897959
2014-08-05,6.408163265306123
2014-08-06,6.341071428571429
2014-08-07,6.294387755102041
2014-08-08,6.25419758812616
2014-08-09,6.214007421150279
2014-08-10,6.173817254174397
2014-08-11,6.133627087198515
2014-08-12,6.093436920222635
2014-08-13,6.0532467532467535
2014-08-14,6.088311688311689
2014-08-15,6.123376623376623
2014-08-16,6.158441558441559
2014-08-17,6.193506493506493
2014-08-18,6.228571428571429
2014-08-19,6.263636363636364
2014-08-20,6.290538033395177
2014-08-21,6.276113172541743
2014-08-22,6.261688311688311
2014-08-23,6.237059369202227
2014-08-24,6.21243042671614
2014-08-25,6.16739332096475
2014-08-26,6.122356215213359
2014-08-27,6.077319109461967
2014-08-28,6.0662956091527525
2014-08-29,6.055272108843537
2014-08-30,6.013945578231293
2014-08-31,5.972619047619048
2014-09-01,5.951700680272109
2014-09-02,5.93078231292517
2014-09-03,5.921768707482994
2014-09-04,5.9127551020408164
2014-09-05,5.921057513914657
2014-09-06,5.93956400742115
2014-09-07,5.9580705009276445
2014-09-08,5.996985157699443
2014-09-09,6.035899814471243
2014-09-10,6.074814471243044
2014-09-11,6.030395794681509
2014-09-12,5.985977118119976
2014-09-13,5.941558441558442
2014-09-14,5.897139764996908
2014-09-15,5.832312925170068
2014-09-16,5.767486085343228
2014-09-17,5.759206864564007
2014-09-18,5.755579504529085
2014-09-19,5.751952144494162
2014-09-20,5.748324784459237
2014-09-21,5.744697424424316
2014-09-22,5.741070064389392
2014-09-23,5.737442704354469
2014-09-24,5.752182691258321
2014-09-25,5.7008512495907455
2014-09-26,5.64951980792317
2014-09-27,5.604681872749099
2014-09-28,5.559843937575031
2014-09-29,5.494597839135655
2014-09-30,5.531137454981994
2014-10-01,5.567677070828331
2014-10-02,5.604216686674669
2014-10-03,5.647249809014515
2014-10-04,5.69028293135436
2014-10-05,5.733316053694205
2014-10-06,5.82056686310888
2014-10-07,5.907817672523555
2014-10-08,5.926616100985848
2014-10-09,5.9454145294481435
2014-10-10,5.964212957910436
2014-10-11,5.9830113863727306
2014-10-12,5.978000291025501
2014-10-13,5.972989195678272
2014-10-14,6.0007161955691375
2014-10-15,6.028443195460002
2014-10-16,6.056170195350867
2014-10-17,6.083897195241733
2014-10-18,6.111624195132599
2014-10-19,6.139351195023464
2014-10-20,6.187486358179635
2014-10-21,6.2356215213358075
2014-10-22,6.252319109461967
2014-10-23,6.2690166975881265
2014-10-24,6.285714285714286
2014-10-25,6.2985347985347975
2014-10-26,6.311355311355311
2014-10-27,6.283359497645212
2014-10-28,6.255363683935113
2014-10-29,6.2286433804290935
2014-10-30,6.2019230769230775
2014-10-31,6.175202773417058
2014-11-01,6.14848246991104
2014-11-02,6.121762166405023
2014-11-03,6.1358581894296185
2014-11-04,6.149954212454213
2014-11-05,6.164050235478807
2014-11-06,6.130952380952381
2014-11-07,6.108843537414967
2014-11-08,6.086734693877552
2014-11-09,6.0646258503401365
2014-11-10,6.0017006802721085
2014-11-11,5.938775510204082
2014-11-12,5.947278911564625
2014-11-13,5.996598639455782
2014-11-14,6.045918367346938
2014-11-15,6.081632653061225
2014-11-16,6.11734693877551
2014-11-17,6.173469387755103
2014-11-18,6.1938775510204085
2014-11-19,6.214285714285714
2014-11-20,6.214285714285714
2014-11-21,6.214285714285714
2014-11-22,6.214285714285714
2014-11-23,6.196428571428571
2014-11-24,6.178571428571429
2014-11-25,6.169642857142857
2014-11-26,6.147108843537415
2014-11-27,6.124574829931973
2014-11-28,6.1020408163265305
2014-11-29,6.069302721088436
2014-11-30,6.03656462585034
2014-12-01,6.021683673469388
2014-12-02,6.006802721088435
2014-12-03,5.982993197278913
2014-12-04,5.959183673469387
2014-12-05,5.973469387755102
2014-12-06,5.987755102040817
2014-12-07,6.002040816326532
2014-12-08,6.036734693877551
2014-12-09,6.071428571428571
2014-12-10,6.106122448979592
2014-12-11,6.1408163265306115
2014-12-12,6.146938775510205
2014-12-13,6.155102040816327
2014-12-14,6.163265306122448
2014-12-15,6.151020408163265
2014-12-16,6.138775510204082
2014-12-17,6.172108843537416
2014-12-18,6.2037414965986395
2014-12-19,6.235374149659864
2014-12-20,6.20748299319728
2014-12-21,6.172789115646259
2014-12-22,6.1380952380952385
2014-12-23,6.103401360544218
2014-12-24,6.068707482993198
2014-12-25,6.034013605442177
2014-12-26,5.999319727891157
2014-12-27,5.964625850340136
2014-12-28,5.929931972789116
2014-12-29,5.895238095238095
2014-12-30,5.860544217687074
2014-12-31,5.825850340136055
2015-01-01,5.791156462585034
2015-01-02,5.756462585034013
2015-01-03,5.721768707482993
2015-01-04,5.687074829931972
2015-01-05,5.652380952380952
2015-01-06,5.617687074829932
2015-01-07,5.571655328798186
2015-01-08,5.505215419501133
2015-01-09,5.460204081632653
2015-01-10,5.415192743764172
2015-01-11,5.3769841269841265
2015-01-12,5.338775510204081
2015-01-13,5.300566893424036
2015-01-14,5.262358276643991
2015-01-15,5.264965986394557
2015-01-16,5.289795918367346
2015-01-17,5.322789115646259
2015-01-18,5.35578231292517
2015-01-19,5.388775510204082
2015-01-20,5.421768707482992
2015-01-21,5.44047619047619
2015-01-22,5.438775510204081
2015-01-23,5.437074829931973
2015-01-24,5.435374149659864
2015-01-25,5.454081632653062
2015-01-26,5.4727891156462585
2015-01-27,5.491496598639456
2015-01-28,5.5102040816326525
2015-01-29,5.506957328385901
2015-01-30,5.503710575139146
2015-01-31,5.500463821892394
2015-02-01,5.4768089053803335
2015-02-02,5.453153988868274
2015-02-03,5.420570500927644
2015-02-04,5.387987012987013
2015-02-05,5.355403525046382
2015-02-06,5.3228200371057515
2015-02-07,5.290236549165121
2015-02-08,5.216836734693877
2015-02-09,5.143436920222634
2015-02-10,5.070037105751391
2015-02-11,5.0144944341372915
2015-02-12,4.999768089053803
2015-02-13,4.985041743970315
2015-02-14,4.963172541743971
2015-02-15,5.002527829313544
2015-02-16,5.041883116883116
2015-02-17,5.081238404452691
2015-02-18,5.120593692022263
2015-02-19,5.122108843537414
2015-02-20,5.12687074829932
2015-02-21,5.131632653061224
2015-02-22,5.13639455782313
2015-02-23,5.141156462585035
2015-02-24,5.145918367346939
2015-02-25,5.1387755102040815
2015-02-26,5.152040816326531
2015-02-27,5.16530612244898
2015-02-28,5.178571428571429
2015-03-01,5.151020408163265
2015-03-02,5.123469387755102
2015-03-03,5.087981859410431
2015-03-04,5.052494331065759
2015-03-05,5.037414965986394
2015-03-06,5.029478458049886
2015-03-07,5.021541950113379
2015-03-08,5.034013605442177
2015-03-09,5.046485260770974
2015-03-10,5.058956916099773
2015-03-11,5.071428571428571
2015-03-12,5.083333333333333
2015-03-13,5.095238095238096
2015-03-14,5.107142857142857
2015-03-15,5.1394557823129245
2015-03-16,5.171768707482992
2015-03-17,5.204081632653062
2015-03-18,5.224489795918367
2015-03-19,5.2653061224489806
2015-03-20,5.3061224489795915
2015-03-21,5.346938775510204
2015-03-22,5.346938775510204
2015-03-23,5.346938775510204
2015-03-24,5.346938775510204
2015-03-25,5.336734693877552
2015-03-26,5.282312925170068
2015-03-27,5.227891156462585
2015-03-28,5.173469387755103
2015-03-29,5.159863945578231
2015-03-30,5.14625850340136
2015-03-31,5.13265306122449
2015-04-01,5.168934240362812
2015-04-02,5.205215419501134
2015-04-03,5.2479901051329625
2015-04-04,5.290764790764791
2015-04-05,5.313131313131314
2015-04-06,5.3354978354978355
2015-04-07,5.357864357864358
2015-04-08,5.38023088023088
2015-04-09,5.402597402597403
2015-04-10,5.409090909090908
2015-04-11,5.415584415584415
2015-04-12,5.401669758812616
2015-04-13,5.387755102040816
2015-04-14,5.373840445269017
2015-04-15,5.339517625231911
2015-04-16,5.305194805194806
2015-04-17,5.267986693109846
2015-04-18,5.230778581024886
2015-04-19,5.23438679547054
2015-04-20,5.237995009916192
2015-04-21,5.241603224361845
2015-04-22,5.277524363977565
2015-04-23,5.333853666858593
2015-04-24,5.39018296973962
2015-04-25,5.440018766127141
2015-04-26,5.469446399249355
2015-04-27,5.498874032371569
2015-04-28,5.516396903589022
2015-04-29,5.533919774806475
2015-04-30,5.531034482758621
2015-05-01,5.528149190710768
2015-05-02,5.525263898662914
2015-05-03,5.522378606615059
2015-05-04,5.519493314567206
2015-05-05,5.52454453045586
2015-05-06,5.529595746344514
2015-05-07,5.510837438423645
2015-05-08,5.481875048870123
2015-05-09,5.452912659316601
2015-05-10,5.444358433028384
2015-05-11,5.435804206740167
2015-05-12,5.427249980451952
2015-05-13,5.460362420830401
2015-05-14,5.473633591367581
2015-05-15,5.4869047619047615
2015-05-16,5.51207068193131
2015-05-17,5.496420275427245
2015-05-18,5.48076986892318
2015-05-19,5.465119462419115
2015-05-20,5.443516674962668
2015-05-21,5.404056744649078
2015-05-22,5.375311100049776
2015-05-23,5.346565455450473
2015-05-24,5.31781981085117
2015-05-25,5.289074166251867
2015-05-26,5.260328521652563
2015-05-27,5.231582877053261
2015-05-28,5.211170565787291
2015-05-29,5.190758254521321
2015-05-30,5.1703459432553505
2015-05-31,5.1703417952546875
2015-06-01,5.170337647254024
2015-06-02,5.1639842929041535
2015-06-03,5.181440462363808
2015-06-04,5.198896631823461
2015-06-05,5.216352801283115
2015-06-06,5.2338089707427695
2015-06-07,5.271673303467728
2015-06-08,5.3095376361926885
2015-06-09,5.347401968917649
2015-06-10,5.385266301642608
2015-06-11,5.415194126431061
2015-06-12,5.445121951219512
2015-06-13,5.475049776007964
2015-06-14,5.48456943753111
2015-06-15,5.494089099054256
2015-06-16,5.521465903434545
2015-06-17,5.548842707814834
2015-06-18,5.596627675460428
2015-06-19,5.64186162269786
2015-06-20,5.676106558946281
2015-06-21,5.7103514951947005
2015-06-22,5.744596431443121
2015-06-23,5.778841367691542
2015-06-24,5.8054332427154725
2015-06-25,5.791208791208791
2015-06-26,5.770015698587128
2015-06-27,5.748822605965463
2015-06-28,5.727629513343799
2015-06-29,5.706436420722135
2015-06-30,5.685243328100471
2015-07-01,5.623233908948194
2015-07-02,5.561224489795919
2015-07-03,5.519727891156463
2015-07-04,5.485034013605443
2015-07-05,5.4324829931972785
2015-07-06,5.379931972789116
2015-07-07,5.327380952380952
2015-07-08,5.3054421768707485
2015-07-09,5.327721088435374
2015-07-10,5.3500000000000005
2015-07-11,5.372278911564626
2015-07-12,5.394557823129253
2015-07-13,5.410884353741496
2015-07-14,5.447619047619048
2015-07-15,5.460544217687074
2015-07-16,5.473469387755102
2015-07-17,5.48639455782313
2015-07-18,5.4897959183673475
2015-07-19,5.5578231292517
2015-07-20,5.625850340136054
2015-07-21,5.673469387755103
2015-07-22,5.721088435374149
2015-07-23,5.80952380952381
2015-07-24,5.893877551020408
2015-07-25,5.971428571428571
2015-07-26,6.028571428571429
2015-07-27,6.085714285714286
2015-07-28,6.142857142857143
2015-07-29,6.1761904761904765
2015-07-30,6.168707482993198
2015-07-31,6.170748299319728
2015-08-01,6.172789115646259
2015-08-02,6.113605442176871
2015-08-03,6.054421768707484
2015-08-04,6.02797619047619
2015-08-05,6.001530612244898
2015-08-06,5.9546768707483
2015-08-07,5.9078231292517005
2015-08-08,5.860969387755103
2015-08-09,5.854931972789116
2015-08-10,5.8488945578231295
2015-08-11,5.8428571428571425
2015-08-12,5.815986394557823
2015-08-13,5.80952380952381
2015-08-14,5.803061224489796
2015-08-15,5.787074829931973
2015-08-16,5.771088435374149
2015-08-17,5.77891156462585
2015-08-18,5.814512471655328
2015-08-19,5.850113378684807
2015-08-20,5.885714285714286
2015-08-21,5.921315192743764
2015-08-22,5.956916099773243
2015-08-23,5.989115646258504
2015-08-24,6.0213151927437645
2015-08-25,6.0535147392290245
2015-08-26,6.0857142857142845
2015-08-27,6.081632653061225
2015-08-28,6.095238095238096
2015-08-29,6.108843537414965
2015-08-30,6.081632653061225
2015-08-31,6.054421768707483
2015-09-01,6.000425170068027
2015-09-02,5.946428571428571
2015-09-03,5.933248299319728
2015-09-04,5.9022108843537415
2015-09-05,5.871173469387756
2015-09-06,5.840136054421769
2015-09-07,5.809098639455783
2015-09-08,5.778061224489796
2015-09-09,5.80952380952381
2015-09-10,5.820578231292517
2015-09-11,5.831632653061225
2015-09-12,5.857482993197279
2015-09-13,5.9445578231292515
2015-09-14,6.031632653061224
2015-09-15,6.072789115646259
2015-09-16,6.113945578231293
2015-09-17,6.155102040816326
2015-09-18,6.175850340136054
2015-09-19,6.196598639455783
2015-09-20,6.135714285714286
2015-09-21,6.074829931972789
2015-09-22,6.034353741496598
2015-09-23,5.993877551020409
2015-09-24,5.932993197278912
2015-09-25,5.872108843537416
2015-09-26,5.831632653061225
2015-09-27,5.872789115646258
2015-09-28,5.913945578231292
2015-09-29,5.935969387755102
2015-09-30,5.9579931972789115
2015-10-01,6.000425170068027
2015-10-02,6.029220779220779
2015-10-03,6.058016388373531
2015-10-04,6.04599567099567
2015-10-05,6.03397495361781
2015-10-06,6.02195423623995
2015-10-07,6.0307668521954225
2015-10-08,6.039579468150897
2015-10-09,6.055194805194806
2015-10-10,6.0606060606060606
2015-10-11,6.04560915275201
2015-10-12,6.030612244897959
2015-10-13,5.9935064935064934
2015-10-14,5.956400742115028
2015-10-15,5.919294990723562
2015-10-16,5.882189239332097
2015-10-17,5.84508348794063
2015-10-18,5.828385899814471
2015-10-19,5.811688311688312
2015-10-20,5.814123376623377
2015-10-21,5.816558441558442
2015-10-22,5.859809833024118
2015-10-23,5.903061224489796
2015-10-24,5.956992412349556
2015-10-25,6.010923600209315
2015-10-26,6.064854788069074
2015-10-27,6.118785975928833
2015-10-28,6.151883830455259
2015-10-29,6.144165358451073
2015-10-30,6.136446886446886
2015-10-31,6.1287284144427
2015-11-01,6.121009942438513
2015-11-02,6.113291470434327
2015-11-03,6.086865515436943
2015-11-04,6.06043956043956
2015-11-05,6.01360544217687
2015-11-06,5.955782312925171
2015-11-07,5.8979591836734695
2015-11-08,5.8401360544217695
2015-11-09,5.782312925170068
2015-11-10,5.775510204081633
2015-11-11,5.7687074829931975
2015-11-12,5.782312925170069
2015-11-13,5.795918367346938
2015-11-14,5.826530612244897
2015-11-15,5.877551020408164
2015-11-16,5.928571428571429
2015-11-17,5.979591836734693
2015-11-18,6.012755102040815
2015-11-19,6.04591836734694
2015-11-20,6.07597604259095
2015-11-21,6.095044706845949
2015-11-22,6.052888881305031
2015-11-23,6.010733055764112
2015-11-24,5.948169066957886
2015-11-25,5.885605078151662
2015-11-26,5.861306395467887
2015-11-27,5.83700771278411
2015-11-28,5.792300866835029
2015-11-29,5.808818510681864
2015-11-30,5.825336154528701
2015-12-01,5.8329252269469665
2015-12-02,5.840514299365232
2015-12-03,5.827695208518189
2015-12-04,5.83538893818397
2015-12-05,5.843082667849749
2015-12-06,5.830368234250222
2015-12-07,5.817653800650695
2015-12-08,5.804939367051169
2015-12-09,5.813058266784975
2015-12-10,5.773558118899734
2015-12-11,5.734057971014493
2015-12-12,5.704761904761904
2015-12-13,5.675465838509317
2015-12-14,5.646169772256728
2015-12-15,5.574356699201419
2015-12-16,5.550162673765158
2015-12-17,5.525968648328897
2015-12-18,5.501774622892635
2015-12-19,5.460913930789708
2015-12-20,5.399645075421473
2015-12-21,5.338376220053239
2015-12-22,5.323025732031943
2015-12-23,5.328083407275954
2015-12-24,5.3331410825199645
2015-12-25,5.338198757763975
2015-12-26,5.343256433007985
2015-12-27,5.378926353149956
2015-12-28,5.4145962732919255
2015-12-29,5.450266193433896
2015-12-30,5.465527950310559
2015-12-31,5.480789707187222
2016-01-01,5.496051464063887
2016-01-02,5.511313220940551
2016-01-03,5.526574977817214
2016-01-04,5.541836734693878
2016-01-05,5.5213151927437645
2016-01-06,5.500793650793651
2016-01-07,5.45986394557823
2016-01-08,5.443934240362812
2016-01-09,5.428004535147393
2016-01-10,5.381462585034013
2016-01-11,5.3349206349206355
2016-01-12,5.318990929705215
2016-01-13,5.303061224489795
2016-01-14,5.3313492063492065
2016-01-15,5.359637188208617
2016-01-16,5.3523451485857505
2016-01-17,5.385869435493495
2016-01-18,5.4193937224012405
2016-01-19,5.442713927676334
2016-01-20,5.424367466284759
2016-01-21,5.4060210048931845
2016-01-22,5.387674543501611
2016-01-23,5.369328082110037
2016-01-24,5.330573457453157
2016-01-25,5.291818832796276
2016-01-26,5.23265604487409
2016-01-27,5.173493256951903
2016-01-28,5.152595775152166
2016-01-29,5.131698293352429
2016-01-30,5.127807614273779
2016-01-31,5.123916935195131
2016-02-01,5.120026256116482
2016-02-02,5.14547231173171
2016-02-03,5.170918367346938
2016-02-04,5.183475056689342
2016-02-05,5.196031746031747
2016-02-06,5.208588435374149
2016-02-07,5.221145124716553
2016-02-08,5.233701814058956
2016-02-09,5.246258503401362
2016-02-10,5.226077097505668
2016-02-11,5.205895691609977
2016-02-12,5.185714285714285
2016-02-13,5.165532879818594
2016-02-14,5.124943310657597
2016-02-15,5.0843537414965985
2016-02-16,5.077777777777777
2016-02-17,5.0712018140589565
2016-02-18,5.039455782312926
2016-02-19,5.010884353741496
2016-02-20,4.970408163265306
2016-02-21,4.950340136054422
2016-02-22,4.930272108843537
2016-02-23,4.879591836734694
2016-02-24,4.82891156462585
2016-02-25,4.819047619047619
2016-02-26,4.809183673469387
2016-02-27,4.799319727891157
2016-02-28,4.789455782312926
2016-02-29,4.779591836734694
2016-03-01,4.802040816326531
2016-03-02,4.8244897959183675
2016-03-03,4.826530612244897
2016-03-04,4.828571428571428
2016-03-05,4.830612244897959
2016-03-06,4.812244897959183
2016-03-07,4.793877551020408
2016-03-08,4.775510204081633
2016-03-09,4.739285714285714
2016-03-10,4.68265306122449
2016-03-11,4.626020408163265
2016-03-12,4.569387755102041
2016-03-13,4.512755102040816
2016-03-14,4.456122448979592
2016-03-15,4.379081632653061
2016-03-16,4.302040816326531
2016-03-17,4.245408163265306
2016-03-18,4.192857142857143
2016-03-19,4.154499072356215
2016-03-20,4.1569573283859
2016-03-21,4.1594155844155845
2016-03-22,4.200139146567717
2016-03-23,4.258719851576995
2016-03-24,4.317300556586271
2016-03-25,4.381833642547928
2016-03-26,4.446366728509585
2016-03-27,4.510899814471243
2016-03-28,4.575432900432901
2016-03-29,4.639965986394557
2016-03-30,4.698546691403834
2016-03-31,4.739270253555968
2016-04-01,4.779993815708101
2016-04-02,4.820717377860235
2016-04-03,4.8206246134817565
2016-04-04,4.820531849103277
2016-04-05,4.808534322820037
2016-04-06,4.796536796536797
2016-04-07,4.76413110698825
2016-04-08,4.741249226963512
2016-04-09,4.718367346938776
2016-04-10,4.736301793444651
2016-04-11,4.754236239950525
2016-04-12,4.7721706864564
2016-04-13,4.7901051329622755
2016-04-14,4.828447742733458
2016-04-15,4.866790352504638
2016-04-16,4.90513296227582
2016-04-17,4.923067408781695
2016-04-18,4.941001855287569
2016-04-19,4.918119975262832
2016-04-20,4.895238095238095
2016-04-21,4.865381708238851
2016-04-22,4.834845049130763
2016-04-23,4.794784580498866
2016-04-24,4.754724111866969
2016-04-25,4.714663643235072
2016-04-26,4.715419501133787
2016-04-27,4.716175359032502
2016-04-28,4.740740740740741
2016-04-29,4.765306122448979
2016-04-30,4.789871504157219
2016-05-01,4.814436885865457
2016-05-02,4.839002267573696
2016-05-03,4.863567649281935
2016-05-04,4.846466364323507
2016-05-05,4.820436507936508
