,support
2014-05-24,25.260487528344672
2014-05-25,25.287037037037038
2014-05-26,25.354402872260014
2014-05-27,25.42176870748299
2014-05-28,25.41175359032502
2014-05-29,25.40173847316704
2014-05-30,25.39172335600907
2014-05-31,25.381708238851097
2014-06-01,25.37169312169312
2014-06-02,25.341269841269842
2014-06-03,25.31084656084656
2014-06-04,25.253637566137566
2014-06-05,25.232142857142858
2014-06-06,25.189339826839824
2014-06-07,25.146536796536797
2014-06-08,25.10373376623377
2014-06-09,25.060930735930736
2014-06-10,25.018127705627705
2014-06-11,24.975324675324675
2014-06-12,24.973593073593072
2014-06-13,24.97186147186147
2014-06-14,24.97012987012987
2014-06-15,24.96839826839827
2014-06-16,24.966666666666665
2014-06-17,24.930241187384045
2014-06-18,24.89381570810142
2014-06-19,24.857390228818804
2014-06-20,24.82096474953618
2014-06-21,24.799557585271874
2014-06-22,24.778150421007563
2014-06-23,24.756743256743256
2014-06-24,24.75574425574425
2014-06-25,24.75984729556158
2014-06-26,24.763950335378905
2014-06-27,24.768053375196235
2014-06-28,24.77184720041863
2014-06-29,24.775641025641026
2014-06-30,24.779434850863424
2014-07-01,24.801085818942965
2014-07-02,24.822736787022503
2014-07-03,24.84438775510204
2014-07-04,24.855049712192567
2014-07-05,24.865711669283098
2014-07-06,24.876373626373628
2014-07-07,24.887035583464154
2014-07-08,24.897697540554685
2014-07-09,24.866692830978543
2014-07-10,24.835688121402406
2014-07-11,24.80468341182627
2014-07-12,24.773678702250127
2014-07-13,24.742673992673993
2014-07-14,24.73207744636316
2014-07-15,24.745290423861853
2014-07-16,24.758503401360546
2014-07-17,24.762925170068026
2014-07-18,24.767346938775514
2014-07-19,24.78265306122449
2014-07-20,24.797959183673466
2014-07-21,24.77244897959184
2014-07-22,24.7469387755102
2014-07-23,24.716326530612243
2014-07-24,24.718027210884355
2014-07-25,24.71972789115646
2014-07-26,24.721428571428568
2014-07-27,24.72312925170068
2014-07-28,24.74523809523809
2014-07-29,24.76734693877551
2014-07-30,24.78775510204082
2014-07-31,24.84897959183673
2014-08-01,24.910204081632656
2014-08-02,24.971428571428568
2014-08-03,25.03265306122449
2014-08-04,25.134693877551022
2014-08-05,25.236734693877555
2014-08-06,25.34642857142857
2014-08-07,25.415306122448982
2014-08-08,25.477690166975883
2014-08-09,25.54007421150278
2014-08-10,25.60245825602968
2014-08-11,25.624025974025972
2014-08-12,25.645593692022263
2014-08-13,25.667161410018547
2014-08-14,25.6708719851577
2014-08-15,25.674582560296844
2014-08-16,25.67829313543599
2014-08-17,25.68200371057514
2014-08-18,25.66530612244898
2014-08-19,25.64860853432282
2014-08-20,25.62374768089054
2014-08-21,25.567254174397032
2014-08-22,25.510760667903522
2014-08-23,25.450185528756958
2014-08-24,25.38961038961039
2014-08-25,25.349443413729126
2014-08-26,25.309276437847867
2014-08-27,25.269109461966604
2014-08-28,25.24935064935065
2014-08-29,25.229591836734695
2014-08-30,25.19251700680272
2014-08-31,25.155442176870746
2014-09-01,25.09795918367347
2014-09-02,25.04047619047619
2014-09-03,24.947278911564627
2014-09-04,24.833673469387755
2014-09-05,24.750371057513913
2014-09-06,24.67387136672851
2014-09-07,24.597371675943105
2014-09-08,24.541280148423006
2014-09-09,24.485188620902907
2014-09-10,24.429097093382808
2014-09-11,24.497155225726654
2014-09-12,24.565213358070505
2014-09-13,24.633271490414348
2014-09-14,24.70132962275819
2014-09-15,24.76938775510204
2014-09-16,24.837445887445888
2014-09-17,24.840027829313545
2014-09-18,24.781785441449305
2014-09-19,24.723543053585068
2014-09-20,24.66530066572083
2014-09-21,24.6070582778566
2014-09-22,24.54881588999236
2014-09-23,24.490573502128125
2014-09-24,24.5059705700462
2014-09-25,24.567796209392846
2014-09-26,24.629621848739497
2014-09-27,24.644137655062025
2014-09-28,24.658653461384553
2014-09-29,24.652761104441772
2014-09-30,24.600440176070432
2014-10-01,24.548119247699077
2014-10-02,24.477941176470587
2014-10-03,24.444559642038634
2014-10-04,24.411178107606677
2014-10-05,24.377796573174724
2014-10-06,24.364823202008075
2014-10-07,24.351849830841427
2014-10-08,24.356733602531925
2014-10-09,24.36161737422242
2014-10-10,24.36650114591291
2014-10-11,24.391793080868712
2014-10-12,24.41708501582451
2014-10-13,24.44237695078031
2014-10-14,24.476597457164683
2014-10-15,24.510817963549055
2014-10-16,24.56544663319873
2014-10-17,24.620075302848413
2014-10-18,24.67470397249809
2014-10-19,24.729332642147767
2014-10-20,24.80436947506275
2014-10-21,24.879406307977735
2014-10-22,24.942217388522806
2014-10-23,24.964212142537264
2014-10-24,24.986206896551725
2014-10-25,24.974021544957505
2014-10-26,24.961836193363286
2014-10-27,24.929242678503762
2014-10-28,24.896649163644238
2014-10-29,24.89211687327451
2014-10-30,24.887584582904783
2014-10-31,24.883052292535048
2014-11-01,24.87852000216532
2014-11-02,24.873987711795593
2014-11-03,24.869455421425865
2014-11-04,24.864923131056138
2014-11-05,24.86039084068641
2014-11-06,24.866912972085384
2014-11-07,24.893947923997185
2014-11-08,24.920982875908983
2014-11-09,24.948017827820784
2014-11-10,24.954644616467277
2014-11-11,24.96127140511377
2014-11-12,24.99170771756979
2014-11-13,24.981327703495193
2014-11-14,24.970947689420594
2014-11-15,24.960567675346
2014-11-16,24.950187661271404
2014-11-17,24.984025334271642
2014-11-18,24.985550082101806
2014-11-19,24.987074829931974
2014-11-20,25.01938775510204
2014-11-21,25.05170068027211
2014-11-22,25.074489795918367
2014-11-23,25.0734693877551
2014-11-24,25.072448979591837
2014-11-25,25.073979591836736
2014-11-26,25.071428571428573
2014-11-27,25.06887755102041
2014-11-28,25.066326530612248
2014-11-29,25.053571428571423
2014-11-30,25.040816326530614
2014-12-01,25.048469387755098
2014-12-02,25.05612244897959
2014-12-03,25.09750566893424
2014-12-04,25.118480725623584
2014-12-05,25.129931972789116
2014-12-06,25.141383219954644
2014-12-07,25.152834467120183
2014-12-08,25.1234693877551
2014-12-09,25.094104308390023
2014-12-10,25.064739229024944
2014-12-11,25.011564625850344
2014-12-12,24.956802721088433
2014-12-13,24.91224489795918
2014-12-14,24.867687074829934
2014-12-15,24.84353741496599
2014-12-16,24.81938775510204
2014-12-17,24.79727891156463
2014-12-18,24.77687074829932
2014-12-19,24.75646258503401
2014-12-20,24.752721088435376
2014-12-21,24.7421768707483
2014-12-22,24.731632653061222
2014-12-23,24.72108843537415
2014-12-24,24.710544217687072
2014-12-25,24.7
2014-12-26,24.689455782312926
2014-12-27,24.67891156462585
2014-12-28,24.668367346938773
2014-12-29,24.657823129251703
2014-12-30,24.647278911564626
2014-12-31,24.63673469387755
2015-01-01,24.626190476190477
2015-01-02,24.591836734693878
2015-01-03,24.55748299319728
2015-01-04,24.52312925170068
2015-01-05,24.488775510204082
2015-01-06,24.454421768707483
2015-01-07,24.407596371882082
2015-01-08,24.38458049886621
2015-01-09,24.33656462585034
2015-01-10,24.288548752834465
2015-01-11,24.24733560090703
2015-01-12,24.20612244897959
2015-01-13,24.164909297052155
2015-01-14,24.123696145124715
2015-01-15,24.08248299319728
2015-01-16,24.057142857142853
2015-01-17,24.04965986394558
2015-01-18,24.062585034013605
2015-01-19,24.07551020408163
2015-01-20,24.08843537414966
2015-01-21,24.125170068027213
2015-01-22,24.18231292517007
2015-01-23,24.239455782312923
2015-01-24,24.296598639455784
2015-01-25,24.333333333333336
2015-01-26,24.370068027210884
2015-01-27,24.40340136054422
2015-01-28,24.43673469387755
2015-01-29,24.456307977736547
2015-01-30,24.47588126159555
2015-01-31,24.495454545454546
2015-02-01,24.53543599257885
2015-02-02,24.575417439703156
2015-02-03,24.59499072356215
2015-02-04,24.614564007421148
2015-02-05,24.63413729128015
2015-02-06,24.635853432282005
2015-02-07,24.63756957328386
2015-02-08,24.598469387755102
2015-02-09,24.559369202226346
2015-02-10,24.52026901669759
2015-02-11,24.463311688311688
2015-02-12,24.406354359925786
2015-02-13,24.34939703153989
2015-02-14,24.31743970315399
2015-02-15,24.3262987012987
2015-02-16,24.335157699443414
2015-02-17,24.344016697588128
2015-02-18,24.352875695732838
2015-02-19,24.41190476190476
2015-02-20,24.4702380952381
2015-02-21,24.52857142857143
2015-02-22,24.54608843537415
2015-02-23,24.563605442176872
2015-02-24,24.581122448979592
2015-02-25,24.589115646258502
2015-02-26,24.576700680272108
2015-02-27,24.564285714285713
2015-02-28,24.541666666666664
2015-03-01,24.539455782312928
2015-03-02,24.53724489795918
2015-03-03,24.554875283446712
2015-03-04,24.57250566893424
2015-03-05,24.59013605442177
2015-03-06,24.5827664399093
2015-03-07,24.575396825396826
2015-03-08,24.547619047619047
2015-03-09,24.519841269841272
2015-03-10,24.492063492063494
2015-03-11,24.464285714285715
2015-03-12,24.380952380952383
2015-03-13,24.297619047619047
2015-03-14,24.259693877551022
2015-03-15,24.2421768707483
2015-03-16,24.22465986394558
2015-03-17,24.207142857142856
2015-03-18,24.267857142857142
2015-03-19,24.328571428571426
2015-03-20,24.389285714285712
2015-03-21,24.45
2015-03-22,24.53112244897959
2015-03-23,24.612244897959183
2015-03-24,24.693367346938775
2015-03-25,24.71725820763088
2015-03-26,24.717339544513457
2015-03-27,24.717420881396038
2015-03-28,24.714100857734397
2015-03-29,24.690372670807452
2015-03-30,24.666644483880507
2015-03-31,24.642916296953565
2015-04-01,24.661138223405306
2015-04-02,24.679360149857043
2015-04-03,24.683945712672422
2015-04-04,24.688531275487797
2015-04-05,24.693116838303172
2015-04-06,24.69770240111855
2015-04-07,24.70228796393393
2015-04-08,24.706873526749302
2015-04-09,24.731867252829982
2015-04-10,24.734638756688444
2015-04-11,24.73741026054691
2015-04-12,24.740181764405367
2015-04-13,24.742953268263825
2015-04-14,24.745724772122287
2015-04-15,24.783190153531766
2015-04-16,24.800247371675944
2015-04-17,24.821809225257503
2015-04-18,24.836568357750625
2015-04-19,24.851327490243744
2015-04-20,24.86608662273687
2015-04-21,24.88084575522999
2015-04-22,24.88710148636257
2015-04-23,24.893357217495147
2015-04-24,24.899612948627727
2015-04-25,24.923351197242823
2015-04-26,24.94708944585792
2015-04-27,24.970827694473012
2015-04-28,24.982661181183346
2015-04-29,24.994494667893683
2015-04-30,25.006328154604013
2015-05-01,25.01816164131435
2015-05-02,25.029995128024687
2015-05-03,25.04182861473502
2015-05-04,25.053662101445354
2015-05-05,25.057559080219175
2015-05-06,25.061456058993006
2015-05-07,25.041543513957304
2015-05-08,25.020846039565253
2015-05-09,25.000148565173195
2015-05-10,24.97945109078114
2015-05-11,24.958753616389085
2015-05-12,24.93805614199703
2015-05-13,24.923311048557355
2015-05-14,24.904597701149424
2015-05-15,24.885884353741496
2015-05-16,24.85876057740169
2015-05-17,24.852044964327195
2015-05-18,24.845329351252698
2015-05-19,24.838613738178196
2015-05-20,24.85273145843703
2015-05-21,24.905114484818316
2015-05-22,24.94293707163916
2015-05-23,24.97395693737157
2015-05-24,24.96416047657337
2015-05-25,24.954364015775162
2015-05-26,24.944567554976963
2015-05-27,24.93477109417876
2015-05-28,24.909923612972392
2015-05-29,24.885076131766024
2015-05-30,24.860228650559662
2015-05-31,24.855789332618603
2015-06-01,24.85135001467754
2015-06-02,24.81675196657775
2015-06-03,24.800011061335102
2015-06-04,24.794259167081467
2015-06-05,24.788507272827832
2015-06-06,24.782755378574194
2015-06-07,24.777003484320556
2015-06-08,24.771251590066925
2015-06-09,24.765499695813283
2015-06-10,24.75974780155965
2015-06-11,24.731603617056578
2015-06-12,24.703459432553508
2015-06-13,24.68892069022731
2015-06-14,24.674381947901114
2015-06-15,24.659843205574912
2015-06-16,24.66316160610586
2015-06-17,24.6664800066368
2015-06-18,24.690206570433052
2015-06-19,24.70883109341298
2015-06-20,24.7274556163929
2015-06-21,24.725671976107513
2015-06-22,24.723888335822135
2015-06-23,24.72210469553675
2015-06-24,24.692259830761575
2015-06-25,24.662414965986393
2015-06-26,24.636054421768705
2015-06-27,24.609693877551024
2015-06-28,24.60374149659864
2015-06-29,24.597789115646258
2015-06-30,24.591836734693878
2015-07-01,24.585884353741495
2015-07-02,24.57993197278912
2015-07-03,24.564455782312926
2015-07-04,24.535374149659866
2015-07-05,24.54200680272109
2015-07-06,24.548639455782315
2015-07-07,24.555272108843536
2015-07-08,24.6078231292517
2015-07-09,24.660374149659866
2015-07-10,24.712925170068026
2015-07-11,24.765476190476193
2015-07-12,24.818027210884356
2015-07-13,24.811054421768706
2015-07-14,24.75816326530612
2015-07-15,24.723129251700676
2015-07-16,24.688095238095237
2015-07-17,24.657713085234096
2015-07-18,24.63685474189676
2015-07-19,24.61939775910364
2015-07-20,24.601940776310528
2015-07-21,24.60361644657863
2015-07-22,24.605292116846737
2015-07-23,24.568702480992393
2015-07-24,24.536194477791117
2015-07-25,24.515591236494597
2015-07-26,24.515396158463385
2015-07-27,24.515201080432174
2015-07-28,24.51500600240096
2015-07-29,24.482072829131653
2015-07-30,24.48995598239296
2015-07-31,24.49783913565426
2015-08-01,24.505722288915564
2015-08-02,24.51360544217687
2015-08-03,24.521488595438175
2015-08-04,24.526395558223292
2015-08-05,24.531302521008403
2015-08-06,24.495393157262907
2015-08-07,24.45948379351741
2015-08-08,24.42357442977191
2015-08-09,24.38766506602641
2015-08-10,24.35175570228091
2015-08-11,24.315846338535415
2015-08-12,24.342436974789916
2015-08-13,24.389435774309725
2015-08-14,24.436434573829533
2015-08-15,24.483433373349335
2015-08-16,24.53043217286915
2015-08-17,24.577430972388957
2015-08-18,24.57284247032146
2015-08-19,24.568253968253966
2015-08-20,24.55901360544218
2015-08-21,24.549773242630383
2015-08-22,24.535430839002267
2015-08-23,24.52108843537415
2015-08-24,24.50674603174603
2015-08-25,24.492403628117916
2015-08-26,24.4780612244898
2015-08-27,24.5
2015-08-28,24.51105442176871
2015-08-29,24.522108843537413
2015-08-30,24.533163265306122
2015-08-31,24.544217687074827
2015-09-01,24.56420068027211
2015-09-02,24.58418367346939
2015-09-03,24.58375850340136
2015-09-04,24.601190476190478
2015-09-05,24.61862244897959
2015-09-06,24.656462585034014
2015-09-07,24.694302721088434
2015-09-08,24.732142857142858
2015-09-09,24.76105442176871
2015-09-10,24.78996598639456
2015-09-11,24.81887755102041
2015-09-12,24.82278911564626
2015-09-13,24.785884353741498
2015-09-14,24.748979591836733
2015-09-15,24.722278911564626
2015-09-16,24.69557823129252
2015-09-17,24.6735294117647
2015-09-18,24.665086034413765
2015-09-19,24.656642657062825
2015-09-20,24.689015606242496
2015-09-21,24.72138855542217
2015-09-22,24.723149259703884
2015-09-23,24.724909963985596
2015-09-24,24.726670668267307
2015-09-25,24.728431372549018
2015-09-26,24.719987995198075
2015-09-27,24.69113645458183
2015-09-28,24.662284913965586
2015-09-29,24.66277010804322
2015-09-30,24.66325530212085
2015-10-01,24.68414865946379
2015-10-02,24.71218487394958
2015-10-03,24.740221088435373
2015-10-04,24.76825730292117
2015-10-05,24.796293517406962
2015-10-06,24.82432973189276
2015-10-07,24.85534213685474
2015-10-08,24.865946378551424
2015-10-09,24.862945178071225
2015-10-10,24.870148059223688
2015-10-11,24.897759103641455
2015-10-12,24.92537014805922
2015-10-13,24.95128051220488
2015-10-14,24.977190876350537
2015-10-15,24.982693077230895
2015-10-16,24.988195278111245
2015-10-17,24.993697478991596
2015-10-18,24.97879151660664
2015-10-19,24.96388555422169
2015-10-20,24.92984693877551
2015-10-21,24.893707482993197
2015-10-22,24.877976190476186
2015-10-23,24.862244897959183
2015-10-24,24.85331632653061
2015-10-25,24.823979591836736
2015-10-26,24.794642857142858
2015-10-27,24.765306122448976
2015-10-28,24.744897959183675
2015-10-29,24.724489795918366
2015-10-30,24.70408163265306
2015-10-31,24.683673469387752
2015-11-01,24.70408163265306
2015-11-02,24.724489795918366
2015-11-03,24.73469387755102
2015-11-04,24.744897959183675
2015-11-05,24.77551020408163
2015-11-06,24.8156462585034
2015-11-07,24.855782312925168
2015-11-08,24.855102040816323
2015-11-09,24.854421768707482
2015-11-10,24.85374149659864
2015-11-11,24.853061224489796
2015-11-12,24.831972789115643
2015-11-13,24.810884353741496
2015-11-14,24.772789115646255
2015-11-15,24.77551020408163
2015-11-16,24.778231292517003
2015-11-17,24.780952380952385
2015-11-18,24.765816326530615
2015-11-19,24.750680272108845
2015-11-20,24.745452528837625
2015-11-21,24.730700976042588
2015-11-22,24.675133096716944
2015-11-23,24.619565217391305
2015-11-24,24.584405501330966
2015-11-25,24.54924578527063
2015-11-26,24.531943212067436
2015-11-27,24.514640638864243
2015-11-28,24.497338065661044
2015-11-29,24.50044365572316
2015-11-30,24.503549245785273
2015-12-01,24.496450754214727
2015-12-02,24.48935226264419
2015-12-03,24.482253771073648
2015-12-04,24.465631469979293
2015-12-05,24.449009168884945
2015-12-06,24.452795031055903
2015-12-07,24.456580893226853
2015-12-08,24.460366755397814
2015-12-09,24.464152617568768
2015-12-10,24.467938479739725
2015-12-11,24.47172434191068
2015-12-12,24.485714285714288
2015-12-13,24.458887902987282
2015-12-14,24.432061520260277
2015-12-15,24.39503105590062
2015-12-16,24.358000591540964
2015-12-17,24.317485806623814
2015-12-18,24.276971021706665
2015-12-19,24.245980046313328
2015-12-20,24.21498907091999
2015-12-21,24.183998095526654
2015-12-22,24.15810916094964
2015-12-23,24.111812063107323
2015-12-24,24.065514965265006
2015-12-25,24.019217867422686
2015-12-26,23.972920769580366
2015-12-27,23.9368277533707
2015-12-28,23.900734737161034
2015-12-29,23.864641720951372
2015-12-30,23.84895686800701
2015-12-31,23.83327201506265
2016-01-01,23.817587162118294
2016-01-02,23.801902309173936
2016-01-03,23.786217456229572
2016-01-04,23.770532603285215
2016-01-05,23.736436037829765
2016-01-06,23.702339472374316
2016-01-07,23.668242906918863
2016-01-08,23.652003484320556
2016-01-09,23.635764061722252
2016-01-10,23.650136884021897
2016-01-11,23.664509706321553
2016-01-12,23.71969885515182
2016-01-13,23.77488800398208
2016-01-14,23.830077152812347
2016-01-15,23.88526630164261
2016-01-16,23.915079510623247
2016-01-17,23.94489271960389
2016-01-18,23.974705928584523
2016-01-19,23.994315055932514
2016-01-20,24.031781326137644
2016-01-21,24.06924759634277
2016-01-22,24.106713866547903
2016-01-23,24.14418013675303
2016-01-24,24.140830080427552
2016-01-25,24.13748002410207
2016-01-26,24.12392588614393
2016-01-27,24.107362562249783
2016-01-28,24.072942095498487
2016-01-29,24.03852162874719
2016-01-30,24.01090388308433
2016-01-31,24.003694300686785
2016-02-01,23.996484718289228
2016-02-02,23.97141799303453
2016-02-03,23.94635126777984
2016-02-04,23.9225921593934
2016-02-05,23.898833051006964
2016-02-06,23.875073942620528
2016-02-07,23.851314834234085
2016-02-08,23.827555725847652
2016-02-09,23.803796617461213
2016-02-10,23.809799413836682
2016-02-11,23.795394046946843
2016-02-12,23.780988680057
2016-02-13,23.766583313167164
2016-02-14,23.752177946277325
2016-02-15,23.737772579387485
2016-02-16,23.711462450592883
2016-02-17,23.685152321798284
2016-02-18,23.708532978408755
2016-02-19,23.716607512570246
2016-02-20,23.707675244010648
2016-02-21,23.698742975451047
2016-02-22,23.68981070689145
2016-02-23,23.69108251996451
2016-02-24,23.692354333037564
2016-02-25,23.673217982845312
2016-02-26,23.65408163265306
2016-02-27,23.64115646258503
2016-02-28,23.628231292517004
2016-02-29,23.615306122448978
2016-03-01,23.58622448979592
2016-03-02,23.557142857142857
2016-03-03,23.50765306122449
2016-03-04,23.458163265306123
2016-03-05,23.408673469387754
2016-03-06,23.359183673469385
2016-03-07,23.309693877551016
2016-03-08,23.26020408163265
2016-03-09,23.186904761904763
2016-03-10,23.113605442176873
2016-03-11,23.04030612244898
2016-03-12,22.967006802721084
2016-03-13,22.852891156462587
2016-03-14,22.73877551020408
2016-03-15,22.648469387755103
2016-03-16,22.558163265306124
2016-03-17,22.440646258503403
2016-03-18,22.33843537414966
2016-03-19,22.230751391465677
2016-03-20,22.163883735312307
2016-03-21,22.097016079158937
2016-03-22,21.994434137291282
2016-03-23,21.93947124304267
2016-03-24,21.884508348794064
2016-03-25,21.82529375386518
2016-03-26,21.7660791589363
2016-03-27,21.70686456400742
2016-03-28,21.64764996907854
2016-03-29,21.58843537414966
2016-03-30,21.564935064935064
2016-03-31,21.561842918985775
2016-04-01,21.558750773036486
2016-04-02,21.555658627087194
2016-04-03,21.552566481137912
2016-04-04,21.54947433518862
2016-04-05,21.536178107606677
2016-04-06,21.522881880024737
2016-04-07,21.489177489177486
2016-04-08,21.465677179962892
2016-04-09,21.448979591836736
2016-04-10,21.432282003710576
2016-04-11,21.415584415584416
2016-04-12,21.40909090909091
2016-04-13,21.4025974025974
2016-04-14,21.3961038961039
2016-04-15,21.38961038961039
2016-04-16,21.383116883116884
2016-04-17,21.376623376623375
2016-04-18,21.37012987012987
2016-04-19,21.363636363636367
2016-04-20,21.357142857142858
2016-04-21,21.366969009826153
2016-04-22,21.376795162509445
2016-04-23,21.367913832199548
2016-04-24,21.359032501889647
2016-04-25,21.350151171579743
2016-04-26,21.341269841269845
2016-04-27,21.332388510959937
2016-04-28,21.27928949357521
2016-04-29,21.226190476190478
2016-04-30,21.173091458805743
2016-05-01,21.11999244142101
2016-05-02,21.066893424036284
2016-05-03,21.01379440665155
2016-05-04,20.98450491307634
2016-05-05,20.976048752834465
2016-05-06,20.96759259259259
2016-05-07,20.959136432350714
2016-05-08,20.97108843537415
2016-05-09,20.983040438397584
2016-05-10,20.99499244142101
2016-05-11,21.006944444444446
2016-05-12,20.971277399848827
